GPMS047M,GPMS047M-MOBOPTS,MOBOPTS,0,0,10
GPMS047M,GPMS047M-MOBPLN,MOBPLN,1,1,1
GPMS047M,GPMS047M-MOBSERV,MOBSERV,0,2,2
GPMS048M,GPMS048M-HSAP13,HSAP13,0,0,0
GPMS048M,GPMS048M-HSAPSE,HSAPSE,0,0,0
GPMS048M,GPMS048M-HSOTHER,HSOTHER,0,0,0
GPMS048M,GPMS048M-HSSSA,HSSSA,0,0,0
GPMS048M,GPMS048M-HSSSFE,HSSSFE,0,0,0
GPMS048M,GPMS048M-HSSSS21,HSSSS21,0,0,0
GPMS048M,GPMS048M-HSSSS22,HSSSS22,0,0,0
GPMS048M,GPMS048M-HSSSZ,HSSSZ,0,0,0
GPMS048M,GPMS048M-MOBBOOST,MOBBOOST,0,0,10
GPMS048M,GPMS048M-MOBOPTS,MOBOPTS,0,0,10
GPMS048M,GPMS048M-MOBPLN,MOBPLN,1,1,1
GPMS048M,GPMS048M-MOBSERV,MOBSERV,0,2,2
GPMSLG01,GPMSLG01-MOBBBDP,MOBBBDP,0,0,0
GPMSLG01,GPMSLG01-MOBPLN,MOBPLN,1,1,1
GPMSLG01,GPMSLG01-MOBSRV,MOBSRV,0,0,0
GPMSLG01,GPMSLG01-ROAMLIMS,ROAMLIMS,0,0,0
GPMSLG01,GPMSLG01-SRVOPTS,SRVOPTS,0,0,0
GPMSLG02,GPMSLG02-MOBPP,MOBPP,0,0,0
GPMSLG02,GPMSLG02-MOBPPLN,MOBPPLN,0,0,0
GPMSLG02,GPMSLG02-ROAMLIMS,ROAMLIMS,0,0,0
GPMSLG02,GPMSLG02-SRVOPTS,SRVOPTS,0,0,0
IPMB0001,IPMB0001-MOBBBDP,MOBBBDP,0,1,1
IPMB0001,IPMB0001-MOBBBEX,MOBBBEX,0,0,3
IPMB0001,IPMB0001-MOBBBMIFI,MOBBBMIFI,0,0,1
IPMB0001,IPMB0001-MOBSRV,MOBSRV,0,1,1
IPMB0002,IPMB0002-MOBBBDP,MOBBBDP,0,1,1
IPMB0002,IPMB0002-MOBBBEX,MOBBBEX,0,0,3
IPMB0002,IPMB0002-MOBBBMIFI,MOBBBMIFI,0,0,1
IPMB0002,IPMB0002-MOBSRV,MOBSRV,0,1,1
IPMB0003,IPMB0003-MOBBBDP,MOBBBDP,0,1,1
IPMB0003,IPMB0003-MOBBBEX,MOBBBEX,0,0,3
IPMB0003,IPMB0003-MOBBBMIFI,MOBBBMIFI,0,0,1
IPMB0003,IPMB0003-MOBSRV,MOBSRV,0,1,1
IPMB0004,IPMB0004-MOBBBDPU,MOBBBDPU,0,1,1
IPMB0004,IPMB0004-MOBBBEX,MOBBBEX,0,0,3
IPMB0004,IPMB0004-MOBBBMIFI,MOBBBMIFI,0,0,1
IPMB0004,IPMB0004-MOBSRV,MOBSRV,0,1,1
IPMS001M,IPMS001M-MOBBOOST,MOBBOOST,0,0,10
IPMS001M,IPMS001M-MOBSRV,MOBSRV,0,2,2
IPMS001M,IPMS001M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS001M,IPMS001M-SRVOPTS,SRVOPTS,0,0,14
IPMS002M,IPMS002M-MOBBOOST,MOBBOOST,0,0,10
IPMS002M,IPMS002M-MOBSRV,MOBSRV,0,2,2
IPMS002M,IPMS002M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS002M,IPMS002M-SRVOPTS,SRVOPTS,0,0,14
IPMS003M,IPMS003M-MOBBOOST,MOBBOOST,0,0,10
IPMS003M,IPMS003M-MOBSRV,MOBSRV,0,2,2
IPMS003M,IPMS003M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS003M,IPMS003M-SRVOPTS,SRVOPTS,0,0,14
IPMS004M,IPMS004M-MOBBOOST,MOBBOOST,0,0,10
IPMS004M,IPMS004M-MOBSRV,MOBSRV,0,2,2
IPMS004M,IPMS004M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS004M,IPMS004M-SRVOPTS,SRVOPTS,0,0,14
IPMS005M,IPMS005M-MOBBOOST,MOBBOOST,0,0,10
IPMS005M,IPMS005M-MOBSRV,MOBSRV,0,2,2
IPMS005M,IPMS005M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS005M,IPMS005M-SRVOPTS,SRVOPTS,0,0,14
IPMS006M,IPMS006M-MOBBOOST,MOBBOOST,0,0,10
IPMS006M,IPMS006M-MOBSRV,MOBSRV,0,2,2
IPMS006M,IPMS006M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS006M,IPMS006M-SRVOPTS,SRVOPTS,0,0,14
IPMS007M,IPMS007M-MOBBOOST,MOBBOOST,0,0,10
IPMS007M,IPMS007M-MOBSRV,MOBSRV,0,2,2
IPMS007M,IPMS007M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS007M,IPMS007M-SRVOPTS,SRVOPTS,0,0,14
IPMS008M,IPMS008M-MOBBOOST,MOBBOOST,0,0,10
IPMS008M,IPMS008M-MOBSRV,MOBSRV,0,2,2
IPMS008M,IPMS008M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS008M,IPMS008M-SRVOPTS,SRVOPTS,0,0,14
IPMS009M,IPMS009M-MOBBOOST,MOBBOOST,0,0,10
IPMS009M,IPMS009M-MOBSRV,MOBSRV,0,2,2
IPMS009M,IPMS009M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS009M,IPMS009M-SRVOPTS,SRVOPTS,0,0,14
IPMS010M,IPMS010M-MOBBOOST,MOBBOOST,0,0,10
IPMS010M,IPMS010M-MOBSRV,MOBSRV,0,2,2
IPMS010M,IPMS010M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS010M,IPMS010M-SRVOPTS,SRVOPTS,0,0,14
IPMS011M,IPMS011M-MOBBOOST,MOBBOOST,0,0,10
IPMS011M,IPMS011M-MOBSRV,MOBSRV,0,2,2
IPMS011M,IPMS011M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS011M,IPMS011M-SRVOPTS,SRVOPTS,0,0,14
IPMS012M,IPMS012M-MOBBOOST,MOBBOOST,0,0,10
IPMS012M,IPMS012M-MOBSRV,MOBSRV,0,2,2
IPMS012M,IPMS012M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS012M,IPMS012M-SRVOPTS,SRVOPTS,0,0,14
IPMS013M,IPMS013M-MOBSRV,MOBSRV,0,2,2
IPMS013M,IPMS013M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS013M,IPMS013M-SRVOPTS,SRVOPTS,0,0,14
IPMS014M,IPMS014M-MOBSRV,MOBSRV,0,2,2
IPMS014M,IPMS014M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS014M,IPMS014M-SRVOPTS,SRVOPTS,0,0,14
IPMS015M,IPMS015M-MOBSRV,MOBSRV,0,2,2
IPMS015M,IPMS015M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS015M,IPMS015M-SRVOPTS,SRVOPTS,0,0,14
IPMS019M,IPMS019M-MOBPP,MOBPP,0,2,2
IPMS019M,IPMS019M-ROAMLIMS,ROAMLIMS,0,0,1
IPMS019M,IPMS019M-SRVOPTS,SRVOPTS,0,0,14
IPMS020M,IPMS020M-MOBPP,MOBPP,1,1,1
IPMS020M,IPMS020M-ROAMLIMS,ROAMLIMS,0,2,2
IPMS020M,IPMS020M-SRVOPTS,SRVOPTS,0,0,14
IPMS040M,IPMS040M-HSAP13,HSAP13,0,0,0
IPMS040M,IPMS040M-HSAPSE,HSAPSE,0,0,0
IPMS040M,IPMS040M-HSOTHER,HSOTHER,0,0,0
IPMS040M,IPMS040M-HSSSA,HSSSA,0,0,0
IPMS040M,IPMS040M-HSSSFE,HSSSFE,0,0,0
IPMS040M,IPMS040M-HSSSS21,HSSSS21,0,0,0
IPMS040M,IPMS040M-HSSSS22,HSSSS22,0,0,0
IPMS040M,IPMS040M-HSSSZ,HSSSZ,0,0,0
IPMS040M,IPMS040M-MOBBOOST,MOBBOOST,0,0,10
IPMS040M,IPMS040M-MOBOPTS,MOBOPTS,0,0,10
IPMS040M,IPMS040M-MOBPLN,MOBPLN,1,1,1
IPMS040M,IPMS040M-MOBSERV,MOBSERV,0,2,2
IPMS041M,IPMS041M-HSAP13,HSAP13,0,0,0
IPMS041M,IPMS041M-HSAPSE,HSAPSE,0,0,0
IPMS041M,IPMS041M-HSOTHER,HSOTHER,0,0,0
IPMS041M,IPMS041M-HSSSA,HSSSA,0,0,0
IPMS041M,IPMS041M-HSSSFE,HSSSFE,0,0,0
IPMS041M,IPMS041M-HSSSS21,HSSSS21,0,0,0
IPMS041M,IPMS041M-HSSSS22,HSSSS22,0,0,0
IPMS041M,IPMS041M-HSSSZ,HSSSZ,0,0,0
IPMS041M,IPMS041M-MOBBOOST,MOBBOOST,0,0,10
IPMS041M,IPMS041M-MOBOPTS,MOBOPTS,0,0,10
IPMS041M,IPMS041M-MOBPLN,MOBPLN,1,1,1
IPMS041M,IPMS041M-MOBSERV,MOBSERV,0,2,2
IPMS042M,IPMS042M-MOBBOOST,MOBBOOST,0,0,10
IPMS042M,IPMS042M-MOBOPTS,MOBOPTS,0,0,10
IPMS042M,IPMS042M-MOBPLN,MOBPLN,1,1,1
IPMS042M,IPMS042M-MOBSERV,MOBSERV,0,2,2
IPMS043M,IPMS043M-HSAP13,HSAP13,0,0,0
IPMS043M,IPMS043M-HSAPSE,HSAPSE,0,0,0
IPMS043M,IPMS043M-HSOTHER,HSOTHER,0,0,0
IPMS043M,IPMS043M-HSSSA,HSSSA,0,0,0
IPMS043M,IPMS043M-HSSSFE,HSSSFE,0,0,0
IPMS043M,IPMS043M-HSSSS21,HSSSS21,0,0,0
IPMS043M,IPMS043M-HSSSS22,HSSSS22,0,0,0
IPMS043M,IPMS043M-HSSSZ,HSSSZ,0,0,0
IPMS043M,IPMS043M-MOBBOOST,MOBBOOST,0,0,10
IPMS043M,IPMS043M-MOBOPTS,MOBOPTS,0,0,10
IPMS043M,IPMS043M-MOBPLN,MOBPLN,1,1,1
IPMS043M,IPMS043M-MOBSERV,MOBSERV,0,2,2
IPMS043M,IPMS043M-SRVOPTS,SRVOPTS,0,0,10
IPMSLG01,IPMSLG01-MOBBBDP,MOBBBDP,0,0,0
IPMSLG01,IPMSLG01-MOBPLN,MOBPLN,1,1,1
IPMSLG01,IPMSLG01-MOBSRV,MOBSRV,0,0,0
IPMSLG01,IPMSLG01-ROAMLIMS,ROAMLIMS,0,0,0
IPMSLG01,IPMSLG01-SRVOPTS,SRVOPTS,0,0,0
IPMSLG02,IPMSLG02-MOBPP,MOBPP,0,0,0
IPMSLG02,IPMSLG02-MOBPPLN,MOBPPLN,0,0,0
IPMSLG02,IPMSLG02-ROAMLIMS,ROAMLIMS,0,0,0
IPMSLG02,IPMSLG02-SRVOPTS,SRVOPTS,0,0,0
JPMB0001,JPMB0001-MOBBBDP,MOBBBDP,0,1,1
JPMB0001,JPMB0001-MOBBBEX,MOBBBEX,0,0,3
JPMB0001,JPMB0001-MOBBBMIFI,MOBBBMIFI,0,0,1
JPMB0001,JPMB0001-MOBSRV,MOBSRV,0,1,1
JPMB0002,JPMB0002-MOBBBDP,MOBBBDP,0,1,1
JPMB0002,JPMB0002-MOBBBEX,MOBBBEX,0,0,3
JPMB0002,JPMB0002-MOBBBMIFI,MOBBBMIFI,0,0,1
JPMB0002,JPMB0002-MOBSRV,MOBSRV,0,1,1
JPMB0003,JPMB0003-MOBBBDP,MOBBBDP,0,1,1
JPMB0003,JPMB0003-MOBBBEX,MOBBBEX,0,0,3
JPMB0003,JPMB0003-MOBBBMIFI,MOBBBMIFI,0,0,1
JPMB0003,JPMB0003-MOBSRV,MOBSRV,0,1,1
JPMS001M,JPMS001M-MOBSRV,MOBSRV,0,2,2
JPMS001M,JPMS001M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS001M,JPMS001M-SRVOPTS,SRVOPTS,0,0,10
JPMS002M,JPMS002M-MOBSRV,MOBSRV,0,2,2
JPMS002M,JPMS002M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS002M,JPMS002M-SRVOPTS,SRVOPTS,0,0,10
JPMS003M,JPMS003M-MOBSRV,MOBSRV,0,2,2
JPMS003M,JPMS003M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS003M,JPMS003M-SRVOPTS,SRVOPTS,0,0,10
JPMS004M,JPMS004M-MOBSRV,MOBSRV,0,2,2
JPMS004M,JPMS004M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS004M,JPMS004M-SRVOPTS,SRVOPTS,0,0,10
JPMS005M,JPMS005M-MOBSRV,MOBSRV,0,2,2
JPMS005M,JPMS005M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS005M,JPMS005M-SRVOPTS,SRVOPTS,0,0,10
JPMS006M,JPMS006M-MOBSRV,MOBSRV,0,2,2
JPMS006M,JPMS006M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS006M,JPMS006M-SRVOPTS,SRVOPTS,0,0,10
JPMS007M,JPMS007M-MOBSRV,MOBSRV,0,2,2
JPMS007M,JPMS007M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS007M,JPMS007M-SRVOPTS,SRVOPTS,0,0,10
JPMS008M,JPMS008M-MOBSRV,MOBSRV,0,2,2
JPMS008M,JPMS008M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS008M,JPMS008M-SRVOPTS,SRVOPTS,0,0,10
JPMS009M,JPMS009M-MOBSRV,MOBSRV,0,2,2
JPMS009M,JPMS009M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS009M,JPMS009M-SRVOPTS,SRVOPTS,0,0,10
JPMS010M,JPMS010M-MOBSRV,MOBSRV,0,2,2
JPMS010M,JPMS010M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS010M,JPMS010M-SRVOPTS,SRVOPTS,0,0,10
JPMS011M,JPMS011M-MOBSRV,MOBSRV,0,2,2
JPMS011M,JPMS011M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS011M,JPMS011M-SRVOPTS,SRVOPTS,0,0,10
JPMS012M,JPMS012M-MOBSRV,MOBSRV,0,2,2
JPMS012M,JPMS012M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS012M,JPMS012M-SRVOPTS,SRVOPTS,0,0,10
JPMS013M,JPMS013M-MOBSRV,MOBSRV,0,2,2
JPMS013M,JPMS013M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS013M,JPMS013M-SRVOPTS,SRVOPTS,0,0,10
JPMS014M,JPMS014M-MOBSRV,MOBSRV,0,2,2
JPMS014M,JPMS014M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS014M,JPMS014M-SRVOPTS,SRVOPTS,0,0,10
JPMS015M,JPMS015M-MOBSRV,MOBSRV,0,2,2
JPMS015M,JPMS015M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS015M,JPMS015M-SRVOPTS,SRVOPTS,0,0,10
JPMS016M,JPMS016M-MOBSRV,MOBSRV,0,2,2
JPMS016M,JPMS016M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS016M,JPMS016M-SRVOPTS,SRVOPTS,0,0,10
JPMS017M,JPMS017M-MOBSRV,MOBSRV,0,2,2
JPMS017M,JPMS017M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS017M,JPMS017M-SRVOPTS,SRVOPTS,0,0,10
JPMS018M,JPMS018M-MOBSRV,MOBSRV,0,2,2
JPMS018M,JPMS018M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS018M,JPMS018M-SRVOPTS,SRVOPTS,0,0,10
