G053014,G053014,MOBOPTS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G053014,G053014,SRVOPTS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G053014,G053014,Show,DI_YES,Digital Display,DT_DISPLAY
G053014,G053014,Guernsey,IS_GSY,Island,DT_ISLAND
G053014,G053014,Mobile Addon,PG_MOBADD,Product Group,DT_PRODGRP
G053014,G053014,Current,PH_CURR,Product Phase,DT_PHASE
G053014,G053014,Usage Bar,PS_BAR,Product Sub Group,DT_PRODSUB
G053014,G053014,Addon,PT_ADDON,Product Type,DT_PRODTYP
G053014,G053014,Pay monthly,PlanPost,Plan type,PLAN_TYPE
G053014,G053014,Pay as you go,PlanPre,Plan type,PLAN_TYPE
G053014,G053014,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G053015,G053015,MOBOPTS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G053015,G053015,SRVOPTS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G053015,G053015,Show,DI_YES,Digital Display,DT_DISPLAY
G053015,G053015,Guernsey,IS_GSY,Island,DT_ISLAND
G053015,G053015,Mobile Addon,PG_MOBADD,Product Group,DT_PRODGRP
G053015,G053015,Current,PH_CURR,Product Phase,DT_PHASE
G053015,G053015,Usage Bar,PS_BAR,Product Sub Group,DT_PRODSUB
G053015,G053015,Addon,PT_ADDON,Product Type,DT_PRODTYP
G053015,G053015,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G053020,G053020,MOBSRV,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G053020,G053020,GS,EXCHANGE,EXCHANGE,PRODUCT_ATTRIBUTE
G053020,G053020,G1GN,LINETYPE,LINETYPE,PRODUCT_ATTRIBUTE
G053020,G053020,PRM2,PROVIDE_PROFILE_CODE,PORTING,WORK_ORDER
G053020,G053020,GM,SERVICECD,SERVICECD,PRODUCT_ATTRIBUTE
G053021,G053021,MOBOPTS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G053021,G053021,SRVOPTS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G053021,G053021,Show,DI_YES,Digital Display,DT_DISPLAY
G053021,G053021,Guernsey,IS_GSY,Island,DT_ISLAND
G053021,G053021,Old Mob Extras,MobExtra,Main service,P_CATEGORY
G053021,G053021,Service Options,MobSrvOpts,Main service,P_CATEGORY
G053021,G053021,Mobile Addon,PG_MOBADD,Product Group,DT_PRODGRP
G053021,G053021,Current,PH_CURR,Product Phase,DT_PHASE
G053021,G053021,Usage Bar,PS_BAR,Product Sub Group,DT_PRODSUB
G053021,G053021,Addon,PT_ADDON,Product Type,DT_PRODTYP
G053021,G053021,Pay monthly,PlanPost,Plan type,PLAN_TYPE
G053021,G053021,Pay as you go,PlanPre,Plan type,PLAN_TYPE
G053021,G053021,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G053022,G053022,MOBOPTS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
