G101471,G101471-P1,G101471-P1-1,Purchase (Monthly Rolling),P1,OneTime,0,1,79,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,79,79,Active,GBP,79,CONTRACT_N
G101471,G101471-P3,G101471-P3-1,12 Instalments Totalling,P3,OneTime,12,1,72,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,72,72,Active,GBP,72,CONTRACT_Y
G101471,G101471-P4,G101471-P4-1,24 Instalments Totalling,P4,OneTime,24,1,72,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,72,72,Active,GBP,72,CONTRACT_Y
G101471,G101471-P5,G101471-P5-1,Purchase (No Contract),P5,OneTime,0,1,79,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,79,79,Active,GBP,79,CONTRACT_N
G101471,G101471-P6,G101471-P6-1,36 Instalments Totalling,P6,OneTime,36,1,72,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,72,72,Active,GBP,72,CONTRACT_Y
G101572,G101572-P1,G101572-P1-1,Purchase (Monthly Rolling),P1,OneTime,0,1,149,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,149,149,Active,GBP,149,CONTRACT_N
G101572,G101572-P3,G101572-P3-2,12 Instalments Totalling,P3,OneTime,12,2,108,0,CHARGE_PERIOD,'2023-01-02 00:00:00',,GNO,0,GBP,108,108,Active,GBP,108,CONTRACT_Y
G101572,G101572-P4,G101572-P4-2,24 Instalments Totalling,P4,OneTime,24,2,108,0,CHARGE_PERIOD,'2023-01-02 00:00:00',,GNO,0,GBP,108,108,Active,GBP,108,CONTRACT_Y
G101572,G101572-P5,G101572-P5-1,Purchase (No Contract),P5,OneTime,0,1,149,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,149,149,Active,GBP,149,CONTRACT_N
G101572A,G101572A-P3,G101572A-P3-2,12 Instalments Totalling,P3,OneTime,12,2,108,0,CHARGE_PERIOD,'2023-01-02 00:00:00',,GNO,0,GBP,108,108,Active,GBP,108,CONTRACT_Y
G101572B,G101572B-P4,G101572B-P4-2,24 Instalments Totalling,P4,OneTime,24,2,108,0,CHARGE_PERIOD,'2023-01-02 00:00:00',,GNO,0,GBP,108,108,Active,GBP,108,CONTRACT_Y
G101573,G101573-P1,G101573-P1-1,Purchase (Monthly Rolling),P1,OneTime,0,1,99,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,99,99,Active,GBP,99,CONTRACT_N
G101573,G101573-P3,G101573-P3-1,12 Instalments Totalling,P3,OneTime,12,1,72,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,72,72,Active,GBP,72,CONTRACT_Y
G101573,G101573-P4,G101573-P4-1,24 Instalments Totalling,P4,OneTime,24,1,72,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,72,72,Active,GBP,72,CONTRACT_Y
G101573,G101573-P5,G101573-P5-1,Purchase (No Contract),P5,OneTime,0,1,99,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,99,99,Active,GBP,99,CONTRACT_N
G101573A,G101573A-P3,G101573A-P3-1,12 Instalments Totalling,P3,OneTime,12,1,72,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,72,72,Active,GBP,72,CONTRACT_Y
G101573B,G101573B-P4,G101573B-P4-1,24 Instalments Totalling,P4,OneTime,24,1,72,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,72,72,Active,GBP,72,CONTRACT_Y
G101607A,G101607A-P1,G101607A-P1-4,Purchase (Monthly Rolling),P1,OneTime,0,4,339,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,339,339,Active,GBP,339,CONTRACT_N
G101607A,G101607A-P3,G101607A-P3-4,12 Instalments Totalling,P3,OneTime,12,4,324,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,324,324,Active,GBP,324,CONTRACT_Y
G101607A,G101607A-P4,G101607A-P4-4,24 Instalments Totalling,P4,OneTime,24,4,324,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,324,324,Active,GBP,324,CONTRACT_Y
G101607A,G101607A-P5,G101607A-P5-4,Purchase (No Contract),P5,OneTime,0,4,339,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,339,339,Active,GBP,339,CONTRACT_N
G101607A,G101607A-P6,G101607A-P6-4,36 Instalments Totalling,P6,OneTime,36,4,324,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,324,324,Active,GBP,324,CONTRACT_Y
G101607B,G101607B-P1,G101607B-P1-4,Purchase (Monthly Rolling),P1,OneTime,0,4,339,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,339,339,Active,GBP,339,CONTRACT_N
G101607B,G101607B-P3,G101607B-P3-4,12 Instalments Totalling,P3,OneTime,12,4,324,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,324,324,Active,GBP,324,CONTRACT_Y
G101607B,G101607B-P4,G101607B-P4-4,24 Instalments Totalling,P4,OneTime,24,4,324,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,324,324,Active,GBP,324,CONTRACT_Y
G101607B,G101607B-P5,G101607B-P5-4,Purchase (No Contract),P5,OneTime,0,4,339,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,339,339,Active,GBP,339,CONTRACT_N
G101607B,G101607B-P6,G101607B-P6-4,36 Instalments Totalling,P6,OneTime,36,4,324,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,324,324,Active,GBP,324,CONTRACT_Y
G101646A,G101646A-P1,G101646A-P1-1,Purchase (Monthly Rolling),P1,OneTime,0,1,285,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,285,285,Active,GBP,285,CONTRACT_N
G101646A,G101646A-P3,G101646A-P3-1,12 Instalments Totalling,P3,OneTime,12,1,270,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,270,270,Active,GBP,270,CONTRACT_Y
G101646A,G101646A-P4,G101646A-P4-1,24 Instalments Totalling,P4,OneTime,24,1,270,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,270,270,Active,GBP,270,CONTRACT_Y
G101646A,G101646A-P5,G101646A-P5-1,Purchase (No Contract),P5,OneTime,0,1,285,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,285,285,Active,GBP,285,CONTRACT_N
G101646A,G101646A-P6,G101646A-P6-1,36 Instalments Totalling,P6,OneTime,36,1,270,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,270,270,Active,GBP,270,CONTRACT_Y
G101649B,G101649B-P1,G101649B-P1-5,Purchase (Monthly Rolling),P1,OneTime,0,5,599,0,CHARGE_PERIOD,'2023-11-30 00:00:00',,GNO,0,GBP,599,599,Active,GBP,599,CONTRACT_N
